Time,Altitude,Velocity,Drag Force,Resultant Force,Acceleration,Current Total Mass,Total Fuel Remaining,Core Fuel Remaining,SRB Fuel Remaining,Interim Fuel Remaining,Thrust,Down Force,Mach Speed,Air Density
0.1,0.030445098443176808,0,-0.0,15644798.685367495,6.089019688635361,2569346.0500000003,2278266.0500000003,987294.0,1261987.627,28984.423,40841476.1266,-25196677.441232502,0.0,1.225
0.2,0.12189258342422413,0.6096498998736487,-0.0,15656648.776447948,6.096498998736487,2568137.677,2277057.677,987088.0,1260985.2540000002,28984.423,40841476.1266,-25184827.35015205,0.0,1.112
0.30000000000000004,0.27441733041208277,1.2200482798769405,-3.9800826253342256,15668494.887445772,6.103983800032918,2566929.304,2275849.304,986882.0,1259982.8810000003,28984.423,40841476.1266,-25172977.2590716,0.0017774049558998504,1.112
0.4,0.48809424652092226,1.83119553401791,-15.939882228381068,15680333.018726619,6.111472541409694,2565720.9310000003,2274640.9310000003,986676.0,1258980.5080000004,28984.423,40841476.1266,-25161127.16799115,0.0035569920696120715,1.112
0.5,0.762998278177472,2.4430920557163014,-35.908768848573786,15692163.140920443,6.118965216983913,2564512.5580000007,2273432.5580000007,986470.0,1257978.1350000005,28984.423,40841476.1266,-25149277.076910704,0.005338762489848134,1.112
0.6,1.0992044110616945,3.055738237800251,-63.91616914359946,15703985.224600598,6.126461820839494,2563304.1850000005,2272224.1850000005,986264.0,1256975.7620000006,28984.423,40841476.1266,-25137426.985830255,0.007122717363604377,1.112
0.7,1.4967876700471259,3.669134472502959,-99.99156641379733,15715799.240283782,6.133962347027083,2562095.8120000004,2271015.8120000004,986058.0,1255973.3890000007,28984.423,40841476.1266,-25125576.8947498,0.008908857836152336,1.112
0.7999999999999999,1.9558231191408812,4.283281151459356,-144.16450062618617,15727605.158430016,6.141466789563964,2560887.4390000007,2269807.4390000007,985852.0,1254971.0160000008,28984.423,40841476.1266,-25113726.803669356,0.010697185051029035,1.112
0.8999999999999999,2.476385861423327,4.898178665702755,-196.46456843811896,15739402.94944265,6.1489751424339865,2559679.066000001,2268599.066000001,985646.0,1253968.6430000009,28984.423,40841476.1266,-25101876.71258891,0.012487700150027276,1.112
0.9999999999999999,3.0585510389874146,5.513827405661502,-256.9214232205624,15751192.58366832,6.1564873995874665,2558470.693000001,2267390.693000001,985440.0,1252966.270000001,28984.423,40841476.1266,-25090026.621508457,0.014280404273185875,1.112
1.0999999999999999,3.7023938328776813,6.130227761155611,-325.5647750809999,15762974.031396909,6.164003554941091,2557262.3200000008,2266182.3200000008,985234.0,1251963.897000001,28984.423,40841476.1266,-25078176.530428007,0.01607529855877989,1.112
1.2,4.40798946302891,6.7473801213933955,-402.42439088595467,15774747.262861554,6.171523602377844,2556053.947000001,2264973.947000001,985028.0,1250961.5240000011,28984.423,40841476.1266,-25066326.439347558,0.01787238414331082,1.112
1.3,5.175413188204454,7.365284874968086,-487.530094283132,15786512.248238603,6.179047535746908,2554845.5740000014,2263765.5740000014,984822.0,1249959.1510000012,28984.423,40841476.1266,-25054476.348267112,0.01967166216149678,1.112
1.4000000000000001,6.004740305934216,7.9839424098544445,-580.9117657231778,15798268.957647612,6.1865753488635855,2553637.2010000013,2262557.2010000013,984616.0,1248956.7780000013,28984.423,40841476.1266,-25042626.257186662,0.021473133746262644,1.112
1.5000000000000002,6.896046152452298,8.603353113405365,-682.5993424810518,15810017.361151308,6.1941070355092,2552428.828000001,2261348.828000001,984410.0,1247954.4050000014,28984.423,40841476.1266,-25030776.16610621,0.023276800028730157,1.112
1.6000000000000003,7.849406102634299,9.223517372348466,-792.6228186770135,15821757.428755557,6.201642589431006,2551220.4550000015,2260140.4550000015,984204.0,1246952.0320000015,28984.423,40841476.1266,-25018926.075025763,0.02508266213820806,1.112
1.7000000000000004,8.864895569934278,9.844435572782677,-911.0122452972157,15833489.130409382,6.209182004342115,2550012.082000002,2258932.082000002,983998.0,1245949.6590000016,28984.423,40841476.1266,-25007075.983945318,0.026890721202182118,1.112
1.8000000000000005,9.942590006321367,10.466108100174818,-1037.79773021391,15845212.43600492,6.216725273921401,2548803.7090000017,2257723.7090000017,983792.0,1244947.2860000017,28984.423,40841476.1266,-24995225.892864864,0.02870097834630518,1.112
1.9000000000000006,11.08256490221605,11.088535339356158,-1173.0094382052555,15856927.315377377,6.224272391813394,2547595.3360000015,2256515.3360000015,983586.0,1243944.9130000018,28984.423,40841476.1266,-24983375.801784415,0.030513434694387224,1.112
2.0000000000000004,12.28489578642609,11.71171767451898,-1316.677590974731,15868633.738305056,6.231823351628212,2546386.963000002,2255306.963000002,983380.0,1242942.540000002,28984.423,40841476.1266,-24971525.710703965,0.0323280913683853,1.112
2.1000000000000005,13.549658226082109,12.335655489213126,-1468.8324671701491,15880331.674509307,6.239378146941466,2545178.590000002,2254098.590000002,983174.0,1241940.167000002,28984.423,40841476.1266,-24959675.61962352,0.03414494948839353,1.112
2.2000000000000006,14.876927826572834,12.960349166342542,-1629.504402402271,15892021.093654525,6.2469367712941715,2543970.217000002,2252890.217000002,982968.0,1240937.794000002,28984.423,40841476.1266,-24947825.52854307,0.035964010172633024,1.112
2.3000000000000007,16.266780231479977,13.585799088161808,-1798.7237892630153,15903701.965348117,6.2544992181926515,2542761.844000002,2251681.844000002,982762.0,1239935.4210000022,28984.423,40841476.1266,-24935975.437462617,0.037785274537441814,1.112
2.400000000000001,17.719291122512786,14.212005636272654,-1976.5210773432661,15915374.259140482,6.262065481108451,2541553.471000002,2250473.471000002,982556.0,1238933.0480000023,28984.423,40841476.1266,-24924125.34638217,0.03960874369726475,1.112
2.500000000000001,19.234536219442226,14.83896919162048,-2162.9267732502676,15927037.944525022,6.269635553478256,2540345.0980000026,2249265.0980000026,982350.0,1237930.6750000024,28984.423,40841476.1266,-24912275.255301725,0.04143441876464331,1.112
2.600000000000001,20.81259128003483,15.466690134490861,-2357.9714406246153,15938692.990938101,6.2772094287038,2539136.7250000024,2248056.7250000024,982144.0,1236928.3020000025,28984.423,40841476.1266,-24900425.164221272,0.04326230085020548,1.112
2.700000000000001,22.453532099986194,16.095168844506038,-2561.685700156832,15950339.367759017,6.284787100151755,2537928.3520000023,2246848.3520000023,981938.0,1235925.9290000026,28984.423,40841476.1266,-24888575.073140822,0.04509239106265557,1.112
2.800000000000001,24.157434512854103,16.724405700621404,-2774.100229603529,15961977.04431002,6.292368561153673,2536719.9790000026,2245639.9790000026,981732.0,1234923.5560000027,28984.423,40841476.1266,-24876724.982060373,0.04692469050876396,1.112
2.9000000000000012,25.924374389991332,17.354401081121992,-2995.2457638031556,15973605.989856267,6.299953805005872,2535511.606000003,2244431.606000003,981526.0,1233921.1830000028,28984.423,40841476.1266,-24864874.890979927,0.04875920029335686,1.112
3.0000000000000013,27.75442764047807,17.98515536361893,-3225.1530946913267,15985226.173605828,6.307542824969363,2534303.233000003,2243223.233000003,981320.0,1232918.8100000028,28984.423,40841476.1266,-24853024.799899478,0.0505959215193061,1.112
3.1000000000000014,29.64767021105401,18.616668925045904,-3463.853071315728,15996837.564709658,6.315135614269748,2533094.8600000027,2242014.8600000027,981114.0,1231916.437000003,28984.423,40841476.1266,-24841174.708819024,0.05243485528751875,1.112
3.2000000000000015,31.604178086050055,19.248942141655615,-3711.3765998506,16008440.132261569,6.322732166097125,2531886.487000003,2240806.487000003,980908.0,1230914.064000003,28984.423,40841476.1266,-24829324.61773858,0.05427600269692683,1.112
3.3000000000000016,33.624027287319706,19.881975389016215,-3967.754643610802,16020033.845298253,6.330332473606018,2530678.1140000033,2239598.1140000033,980702.0,1229911.6910000031,28984.423,40841476.1266,-24817474.526658133,0.056119364844477014,1.112
3.4000000000000017,35.707293874170055,20.515769042007744,-4233.018223065441,16031618.672799252,6.337936529915276,2529469.741000003,2238389.741000003,980496.0,1228909.3180000032,28984.423,40841476.1266,-24805624.43557768,0.05796494282512016,1.112
3.5000000000000018,37.85405394329245,21.150323474818542,-4507.198415851072,16043194.583686916,6.3455443281079695,2528261.368000003,2237181.368000003,980290.0,1227906.9450000033,28984.423,40841476.1266,-24793774.34449723,0.059812737731801,1.112
3.600000000000002,40.064383628692774,21.785639060941673,-4790.3263567844715,16054761.546826432,6.353155861231319,2527052.9950000034,2235972.9950000034,980084.0,1226904.5720000034,28984.423,40841476.1266,-24781924.25341678,0.06166275065544764,1.112
3.700000000000002,42.33835910162139,22.421716173171333,-5082.433237874969,16066319.531025788,6.3607711222965975,2525844.6220000037,2234764.6220000037,979878.0,1225902.1990000035,28984.423,40841476.1266,-24770074.162336335,0.06351498268496114,1.112
