Time,Altitude,Velocity,Drag Force,Resultant Force,Acceleration,Current Total Mass,Total Fuel Remaining,Core Fuel Remaining,SRB Fuel Remaining,Interim Fuel Remaining,Thrust,Down Force,Mach Speed,Air Density,Delta_pos
0.1,0.030445018728146398,0,-0.0,15644773.413630445,6.089003745629278,2569348.6270000003,2278268.6270000003,987294.0,1261987.627,28987.0,40841476.1266,-25196702.712969553,0.0,1.225,0.030445018728146398
0.2,0.12189226433900216,0.6096483040723717,-0.0,15656623.504710898,6.096483040723716,2568140.254,2277060.254,987088.0,1260985.2540000002,28987.0,40841476.1266,-25184852.6218891,0.0,1.112,0.09144724561085577
0.30000000000000004,0.2744166354089665,1.220045241823886,-0.0,15668473.595791347,6.103969377515144,2566931.881,2275851.881,986882.0,1259982.8810000003,28987.0,40841476.1266,-25173002.53080865,0.0017774003034179934,1.112,0.15252437106996433
0.4,0.4880931010806471,1.8311915184191658,-0.0,15680323.686871797,6.111462765952798,2565723.5080000004,2274643.5080000004,986676.0,1258980.5080000004,28987.0,40841476.1266,-25161152.4397282,0.0035569832123145367,1.112,0.21367646567168058
0.5,0.7629967011626336,2.4430878400196323,-0.0,15692173.777952243,6.118963216004666,2564515.1350000007,2273435.1350000007,986470.0,1257978.1350000005,28987.0,40841476.1266,-25149302.348647755,0.005338750782563166,1.112,0.27490360008198655
0.6,1.09920254622946,3.0557349137853858,-0.0,15704023.869032692,6.126470737657535,2563306.7620000006,2272226.7620000006,986264.0,1256975.7620000006,28987.0,40841476.1266,-25137452.257567305,0.007122705072943534,1.112,0.3362058450668263
0.7,1.496785817721754,3.6691334478770887,-0.0,15715873.960113145,6.1339853409170315,2562098.3890000004,2271018.3890000004,986058.0,1255973.3890000007,28987.0,40841476.1266,-25125602.166486852,0.008908848145146897,1.112,0.39758327149229405
0.7999999999999999,1.9558217680465777,4.283284151457854,-0.0,15727724.051193591,6.141507035807658,2560890.0160000008,2269810.0160000008,985852.0,1254971.0160000008,28987.0,40841476.1266,-25113752.075406406,0.0106971820637816,1.112,0.45903595032482375
0.8999999999999999,2.476385720677956,4.89818773469514,-0.0,15739574.142274037,6.149035832372858,2559681.643000001,2268601.643000001,985646.0,1253968.6430000009,28987.0,40841476.1266,-25101901.98432596,0.012487708896378584,1.112,0.5205639526313783
0.9999999999999999,3.058553070257596,5.513844908762645,-0.0,15751424.23335449,6.156571740675049,2558473.270000001,2267393.270000001,985440.0,1252966.270000001,28987.0,40841476.1266,-25090051.893245507,0.014280430713396911,1.112,0.5821673495796398
1.0999999999999999,3.7023992826957954,6.130256385842211,-0.0,15763274.32443494,6.164114770795657,2557264.897000001,2266184.897000001,985234.0,1251963.897000001,28987.0,40841476.1266,-25078201.802165058,0.016075349588229287,1.112,0.6438462124381994
1.2,4.407999895272544,6.747422879125729,-0.0,15775124.41551539,6.17166493283518,2556056.524000001,2264976.524000001,985028.0,1250961.5240000011,28987.0,40841476.1266,-25066351.711084608,0.017872467597207613,1.112,0.7056006125767489
